mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.014791584014892578,0.012099376631206115,0.0,0.0,entropy,87,63,71,"{'criterion': 'entropy', 'max_depth': 87, 'max_features': 63, 'min_samples_leaf': 71}",,,,,,,,3564
0.008994150161743163,0.0015479730831039714,0.0,0.0,gini,137,76,110,"{'criterion': 'gini', 'max_depth': 137, 'max_features': 76, 'min_samples_leaf': 110}",,,,,,,,3562
0.016390085220336914,0.014339113216524655,0.0,0.0,gini,35,146,90,"{'criterion': 'gini', 'max_depth': 35, 'max_features': 146, 'min_samples_leaf': 90}",,,,,,,,3561
0.016590213775634764,0.009410097035505964,0.0,0.0,gini,44,180,10,"{'criterion': 'gini', 'max_depth': 44, 'max_features': 180, 'min_samples_leaf': 10}",,,,,,,,3560
0.04837193489074707,0.014898783101559652,0.0035981655120849608,0.0004896485520959788,gini,34,2,87,"{'criterion': 'gini', 'max_depth': 34, 'max_features': 2, 'min_samples_leaf': 87}",0.3788098693759071,0.4210526315789473,0.37623762376237624,0.4635854341736695,0.2951334379905809,0.38696379937629627,0.055941533925957944,709
0.01219315528869629,0.0047042938749730255,0.0,0.0,entropy,39,73,7,"{'criterion': 'entropy', 'max_depth': 39, 'max_features': 73, 'min_samples_leaf': 7}",,,,,,,,3559
0.013792276382446289,0.006489553506258678,0.0,0.0,entropy,151,95,171,"{'criterion': 'entropy', 'max_depth': 151, 'max_features': 95, 'min_samples_leaf': 171}",,,,,,,,3558
0.01379237174987793,0.010121504733989003,0.0,0.0,entropy,146,121,128,"{'criterion': 'entropy', 'max_depth': 146, 'max_features': 121, 'min_samples_leaf': 128}",,,,,,,,3557
0.014391756057739258,0.0067663249095761555,0.0,0.0,gini,183,159,21,"{'criterion': 'gini', 'max_depth': 183, 'max_features': 159, 'min_samples_leaf': 21}",,,,,,,,3538
0.011992692947387695,0.008020309226308184,0.0,0.0,entropy,92,148,24,"{'criterion': 'entropy', 'max_depth': 92, 'max_features': 148, 'min_samples_leaf': 24}",,,,,,,,3554
0.011993217468261718,0.006063062446458782,0.0,0.0,entropy,96,45,191,"{'criterion': 'entropy', 'max_depth': 96, 'max_features': 45, 'min_samples_leaf': 191}",,,,,,,,3537
0.009993982315063477,0.0045580919034054436,0.0,0.0,gini,106,37,80,"{'criterion': 'gini', 'max_depth': 106, 'max_features': 37, 'min_samples_leaf': 80}",,,,,,,,3518
0.00899491310119629,0.0015484348361193023,0.0,0.0,entropy,46,165,176,"{'criterion': 'entropy', 'max_depth': 46, 'max_features': 165, 'min_samples_leaf': 176}",,,,,,,,3516
0.014191627502441406,0.0059091631836147305,0.0,0.0,entropy,20,136,70,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 136, 'min_samples_leaf': 70}",,,,,,,,3515
0.012192916870117188,0.0064285653302890485,0.0,0.0,gini,70,186,116,"{'criterion': 'gini', 'max_depth': 70, 'max_features': 186, 'min_samples_leaf': 116}",,,,,,,,3514
0.012991714477539062,0.0060301248082741095,0.0,0.0,entropy,51,152,62,"{'criterion': 'entropy', 'max_depth': 51, 'max_features': 152, 'min_samples_leaf': 62}",,,,,,,,3513
