mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.25388221740722655,0.03822792652492312,12.468395900726318,0.41454946860758857,ball_tree,18,18,distance,"{'algorithm': 'ball_tree', 'leaf_size': 18, 'n_neighbors': 18, 'weights': 'distance'}",0.45773195876288664,0.44428871758934824,0.4430290162774239,0.4491758241758242,0.4421768707482993,0.4472804775107565,0.005760176236472011,29
0.3122101783752441,0.0219281081798503,8.507231378555298,0.6992947414577161,kd_tree,53,8,distance,"{'algorithm': 'kd_tree', 'leaf_size': 53, 'n_neighbors': 8, 'weights': 'distance'}",0.4543637574950033,0.4231027535258563,0.42061855670103093,0.43921568627450985,0.4408740359897172,0.4356349579972235,0.012438536414190187,57
0.3228593826293945,0.01887232989368973,8.790088415145874,0.10525213499883702,kd_tree,52,6,distance,"{'algorithm': 'kd_tree', 'leaf_size': 52, 'n_neighbors': 6, 'weights': 'distance'}",0.44516129032258067,0.41968911917098445,0.41561879549966907,0.4355044699872286,0.4295554164057607,0.42910581827724475,0.010672366843789584,69
0.19029083251953124,0.04389997097849942,11.990218210220338,0.5383804794748962,ball_tree,38,18,distance,"{'algorithm': 'ball_tree', 'leaf_size': 38, 'n_neighbors': 18, 'weights': 'distance'}",0.45741758241758235,0.44428871758934824,0.4430290162774239,0.4491758241758242,0.4421768707482993,0.44721760224169554,0.005646340769155751,30
0.3150492191314697,0.02097697462710213,10.024716663360596,0.3765653180727519,kd_tree,32,20,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 32, 'n_neighbors': 20, 'weights': 'uniform'}",0.45102184637068365,0.43628509719222464,0.4223693892568065,0.4226579520697168,0.42715700141442714,0.4318982572607717,0.010803870579475279,61
0.22730116844177245,0.029620210269175655,12.612696170806885,0.17541198980481038,ball_tree,11,17,distance,"{'algorithm': 'ball_tree', 'leaf_size': 11, 'n_neighbors': 17, 'weights': 'distance'}",0.4587912087912088,0.4441340782122905,0.43750000000000006,0.4464163822525597,0.44051665533650575,0.445471664918513,0.007323816485213349,40
0.3246119976043701,0.017871728383538038,9.052171277999879,0.2295213113434517,auto,17,7,uniform,"{'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 7, 'weights': 'uniform'}",0.45819618169848586,0.4353099730458221,0.4226312201772324,0.42790697674418604,0.4434447300771208,0.4374978163485695,0.012502596973504757,54
0.3202395439147949,0.019658294549634026,10.992852210998535,0.2335268835781128,auto,10,15,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 15, 'weights': 'uniform'}",0.4558521560574949,0.44645340751043117,0.44318181818181823,0.4479669193659545,0.4522207267833109,0.4491350055798019,0.004441567734255575,11
0.012193584442138672,0.0020387634703275407,2.7096866607666015,0.16073747629760857,brute,13,10,uniform,"{'algorithm': 'brute', 'leaf_size': 13, 'n_neighbors': 10, 'weights': 'uniform'}",0.42620590352771776,0.40976331360946744,0.4053452115812918,0.40405503258508324,0.42937062937062936,0.41494801813483795,0.010700503607638146,82
0.32027544975280764,0.036948195215475786,9.480577898025512,0.35512907838382274,auto,51,28,distance,"{'algorithm': 'auto', 'leaf_size': 51, 'n_neighbors': 28, 'weights': 'distance'}",0.46518105849582175,0.439404677533664,0.4426934097421204,0.44645340751043117,0.4508196721311475,0.44891044508263694,0.008982496173287722,15
0.2958287239074707,0.010250578158206652,11.791390943527222,0.6940620198274741,ball_tree,2,9,distance,"{'algorithm': 'ball_tree', 'leaf_size': 2, 'n_neighbors': 9, 'weights': 'distance'}",0.4543637574950033,0.4246112237998647,0.43370165745856354,0.4420772303595206,0.4434270765206017,0.43963618912671076,0.009981974040933369,49
0.44294371604919436,0.03384153646951957,13.434438896179199,0.20683514353025037,auto,1,3,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'weights': 'uniform'}",0.42260442260442266,0.4202810018326206,0.4031862745098039,0.43946731234866826,0.39109506618531886,0.4153268154961669,0.016702344301740474,81
0.2988579273223877,0.03039253239158408,8.893747091293335,0.20670219348921265,kd_tree,32,21,distance,"{'algorithm': 'kd_tree', 'leaf_size': 32, 'n_neighbors': 21, 'weights': 'distance'}",0.46079779917469055,0.4438202247191011,0.44113475177304967,0.44337016574585636,0.4392587508579272,0.445676338454125,0.007736066251240443,37
0.3004563331604004,0.03552926169442433,6.28495512008667,0.1822008402406844,kd_tree,39,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 39, 'n_neighbors': 1, 'weights': 'distance'}",0.4081414033208356,0.3745892661555312,0.38607939097335514,0.41586280814576637,0.37573805689747714,0.39208218509859305,0.01692680004923786,89
0.2260955810546875,0.014707443477877738,9.785959148406983,0.8075665335337376,ball_tree,14,7,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 14, 'n_neighbors': 7, 'weights': 'uniform'}",0.45849802371541504,0.4353099730458221,0.4226312201772324,0.42790697674418604,0.4444444444444444,0.43775812762542,0.012702063500901228,52
