mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01998724937438965,0.002526472266591299,4.53538031578064,0.6333860425883078,brute,10,5,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.4434389140271493,0.4305283757338552,0.41732283464566927,0.4398713826366559,0.42218021424070573,0.43066834425680706,0.009979518393377297,13
0.025785207748413086,0.014734286323709036,4.744457483291626,0.8795589515932107,brute,10,5,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.42976266837716487,0.42884250474383295,0.42227979274611394,0.4365028717294193,0.41837368094351335,0.42715230370800883,0.006291414567259222,25
0.02598428726196289,0.004240726352221061,5.050479698181152,0.8167052487424828,brute,10,10,uniform,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.42620590352771776,0.40976331360946744,0.4053452115812918,0.40405503258508324,0.42937062937062936,0.41494801813483795,0.010700503607638146,55
0.03358063697814941,0.011229644362197425,4.1553956985473635,0.8016376305463786,brute,10,10,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.4535666218034993,0.4312114989733059,0.4322446143154969,0.4416277518345563,0.4489795918367347,0.44152601575271866,0.008866521412282375,8
0.024984979629516603,0.00857472081928778,4.777237796783448,0.739876824336945,brute,20,1,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.40728831725616294,0.3726027397260274,0.38628944504896623,0.41586280814576637,0.37593984962406013,0.3915966319601966,0.017141442776685292,85
0.026786184310913085,0.008653038639860985,4.162791013717651,0.6634169850543463,brute,20,1,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.40728831725616294,0.3726027397260274,0.38628944504896623,0.41586280814576637,0.37593984962406013,0.3915966319601966,0.017141442776685292,85
0.02778453826904297,0.007190339363761673,5.025295639038086,0.6717742141021806,brute,20,3,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.42260442260442266,0.4202810018326206,0.4031862745098039,0.43852210781344636,0.39109506618531886,0.41513777458912254,0.016431194971426435,46
0.030581188201904298,0.008540328486219141,4.697684049606323,0.7214925449834924,brute,20,3,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.4177292046144505,0.4168674698795181,0.40340218712029163,0.4380610412926391,0.38895558223289317,0.41300309702795845,0.01634399265847137,70
0.024386024475097655,0.006340691065667967,4.523183393478393,0.8101741581474219,brute,20,5,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.4434389140271493,0.4305283757338552,0.41732283464566927,0.4398713826366559,0.42218021424070573,0.43066834425680706,0.009979518393377297,13
0.03418011665344238,0.015082995376447151,5.045082473754883,0.5906750350779669,brute,20,5,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.42976266837716487,0.42884250474383295,0.42227979274611394,0.4365028717294193,0.41837368094351335,0.42715230370800883,0.006291414567259222,25
0.022585582733154298,0.010664263720006737,4.255339479446411,0.8388991778944348,brute,20,10,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.42620590352771776,0.40976331360946744,0.4053452115812918,0.40405503258508324,0.42937062937062936,0.41494801813483795,0.010700503607638146,55
0.023186969757080077,0.009921292177045593,3.8015998363494874,0.3925797929864884,brute,20,10,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.4535666218034993,0.4312114989733059,0.4322446143154969,0.4416277518345563,0.4489795918367347,0.44152601575271866,0.008866521412282375,8
